EXT_SOURCE_2,EXT_SOURCE_3,DAYS_BIRTH,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,BURO_DAYS_CREDIT_MIN,DAYS_EMPLOYED,REGION_RATING_CLIENT,PREV_NAME_PRODUCT_TYPE_walkin_MEAN,DAYS_EMPLOYED_PERC,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Highereducation,DAYS_LAST_PHONE_CHANGE,CODE_GENDER,BURO_DAYS_CREDIT_MAX,DAYS_ID_PUBLISH,REG_CITY_NOT_WORK_CITY,NAME_EDUCATION_TYPE_Secondarysecondaryspecial,CLOSED_DAYS_CREDIT_MAX,BURO_CREDIT_ACTIVE_Active_MEAN,NAME_INCOME_TYPE_Pensioner,FLAG_EMP_PHONE,REG_CITY_NOT_LIVE_CITY,FLAG_DOCUMENT_3,ACTIVE_DAYS_CREDIT_MAX,OCCUPATION_TYPE_Laborers,BURO_DAYS_CREDIT_VAR,DAYS_REGISTRATION,CLOSED_DAYS_CREDIT_VAR,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,TARGET,SK_ID_CURR,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Unknown,NAME_FAMILY_STATUS_Widow
0.4370743775538283,0.5352762504724826,-39.03013698630137,0.0,0.0,0.0,2314.0,2,0.0,0.16243155973606627,0,1,544.0,1,0.0,4557.0,0,0,0.0,0.0,0,1,0,0,0.0,0,0.0,5962.0,0.0,0.0,0,234426,0,202500.0,540000.0,27000.0,27000.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5763199534811089,0.646329897706246,-62.32876712328767,0.0,0.25,2251.0,1648.0,2,0.0,0.11873272799052507,0,0,-0.0,1,117.0,4235.0,0,1,2251.0,0.75,1,0,0,0,117.0,0,993633.0,8228.0,0.0,0.5,0,349352,0,202500.0,1032093.0,43726.5,43726.5,0.0,1.0,0.0,0.0,0.0,0.0
0.4407471262203511,0.7238369900414456,-39.45753424657534,0.0,0.5714285714285714,2905.0,489.0,2,0.0,0.03395361755311762,1,0,1889.0,1,190.0,3969.0,0,1,838.0,0.42857142857142855,0,1,0,1,190.0,0,1268437.6190476192,7210.0,1123487.0,1.0,0,214881,0,112500.0,695439.0,22563.0,22563.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3487368357387613,0.2164029605152194,-32.25753424657534,0.0,1.0,406.0,322.0,2,0.0,0.027348394768133173,1,1,1821.0,0,406.0,3113.0,1,0,406.0,0.0,0,1,0,1,0.0,1,0.0,5580.0,0.0,0.75,0,220444,0,157500.0,540000.0,21055.5,21055.5,0.0,0.0,1.0,0.0,0.0,0.0
0.0164294018723546,0.5352762504724826,-23.953424657534246,0.0,0.0,0.0,253.0,3,0.0,0.028937435662815966,1,0,1055.0,1,0.0,1380.0,0,1,0.0,0.0,0,1,0,1,0.0,0,0.0,5336.0,0.0,1.0,0,261282,1,112500.0,373311.0,18090.0,18090.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7821526255301687,0.5352762504724826,-59.25205479452055,0.5,0.0,0.0,1648.0,2,0.0,0.11873272799052507,0,0,565.0,1,0.0,3850.0,0,1,0.0,0.0,1,0,0,1,0.0,0,0.0,11941.0,0.0,0.5,0,194240,0,135000.0,1528200.0,53248.5,53248.5,0.0,1.0,0.0,0.0,0.0,0.0
0.6738716963828423,0.0724966767537821,-41.00547945205479,0.4444444444444444,0.5,664.0,2403.0,2,0.2222222222222222,0.16055321707757064,0,1,761.0,0,320.0,723.0,1,0,358.0,0.5,0,1,1,1,320.0,0,20253.428571428572,5416.0,31212.0,0.2222222222222222,0,408401,1,360000.0,450000.0,27324.0,27324.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6323019354111115,0.6848276586890367,-60.010958904109586,0.0,0.3333333333333333,2555.0,367.0,2,0.0,0.016754930606281956,0,1,474.0,1,122.0,4907.0,0,0,2555.0,0.6666666666666666,0,1,0,1,122.0,0,1481673.0,10098.0,0.0,1.0,0,449137,0,112500.0,755190.0,36459.0,36459.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6560586652294871,0.5884877883422673,-32.78630136986301,0.0,0.5714285714285714,2622.0,723.0,2,0.0,0.060416144397092,1,0,274.0,0,563.0,3955.0,0,1,1139.0,0.42857142857142855,0,1,0,1,563.0,0,881031.6666666666,3955.0,675169.5833333334,1.0,0,231009,0,225000.0,1001884.5,45405.0,45405.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4726564449211268,0.813917469762627,-36.42191780821918,0.0,0.5,2204.0,101.0,2,0.0,0.007597412366481119,1,0,668.0,0,1183.0,4291.0,0,1,2204.0,0.5,0,1,0,1,1183.0,0,521220.5,2380.0,0.0,1.0,0,107352,1,157500.0,448056.0,14197.5,14197.5,0.0,1.0,0.0,0.0,0.0,0.0
0.499455194190518,0.5046813193144684,-56.84109589041096,0.2727272727272727,1.0,2270.0,1648.0,3,0.0,0.11873272799052507,0,0,1587.0,1,369.0,4182.0,0,1,369.0,0.0,1,0,0,0,0.0,0,1033867.0,4925.0,1033867.0,0.45454545454545453,0,232292,0,157500.0,835605.0,24561.0,24561.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4779627130066504,0.5352762504724826,-46.868493150684934,0.0,1.0,1532.0,433.0,2,0.0,0.025311276085812826,0,0,-0.0,0,1532.0,441.0,0,1,1532.0,0.0,0,1,0,1,0.0,0,0.0,9601.0,0.0,1.0,0,115698,0,121500.0,314100.0,13963.5,13963.5,0.0,1.0,0.0,0.0,0.0,0.0
0.5722943248014335,0.6413682574954046,-35.78356164383562,0.0,0.3333333333333333,2776.0,3679.0,2,0.0,0.28167827884541763,1,0,834.0,0,337.0,4054.0,0,1,2776.0,0.6666666666666666,0,1,0,1,337.0,1,1490480.3333333335,1078.0,0.0,0.3333333333333333,0,174123,0,157500.0,646920.0,19044.0,19044.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5301588928013644,0.5762088360175724,-40.397260273972606,0.0,1.0,2791.0,1498.0,3,0.0,0.10159376059681248,1,1,1071.0,1,2528.0,2100.0,0,0,2528.0,0.0,0,1,0,1,0.0,1,18109.0,8141.0,18109.0,0.5,0,373785,0,112500.0,349258.5,19075.5,19075.5,0.0,1.0,0.0,0.0,0.0,0.0
0.6788689074410814,0.5334816299804352,-35.153424657534245,0.0,0.5,408.0,2098.0,2,0.0,0.1635102486166316,1,1,408.0,1,90.0,4380.0,1,0,408.0,0.5,0,1,0,0,90.0,0,50562.0,6448.0,0.0,0.5,0,102009,1,202500.0,755190.0,36328.5,36328.5,0.0,1.0,0.0,0.0,0.0,0.0
0.4340261602332861,0.5673792367572691,-64.43287671232876,0.25,0.8,2447.0,1648.0,2,0.25,0.11873272799052507,0,0,15.0,1,987.0,1831.0,0,1,1253.0,0.2,1,0,0,0,987.0,0,244127.37777777782,2982.0,179805.1428571429,0.1875,0,312814,0,135000.0,848745.0,37516.5,37516.5,0.0,0.0,0.0,0.0,0.0,1.0
0.1813680437754372,0.7076993447402619,-43.202739726027396,0.0,1.0,1824.0,2822.0,2,0.0,0.1789587164690215,1,0,24.0,0,1824.0,4166.0,1,1,1824.0,0.0,0,1,1,1,0.0,0,0.0,6449.0,0.0,0.0,0,413561,0,135000.0,640080.0,20929.5,20929.5,0.0,1.0,0.0,0.0,0.0,0.0
0.4248535092822919,0.6313545365850379,-52.463013698630135,0.0,0.4,2397.0,2557.0,3,0.0,0.1335317771162985,1,0,1622.0,1,98.0,2655.0,0,1,1336.0,0.6,0,1,0,1,98.0,0,866466.8,2936.0,562860.5,1.0,0,134827,0,99000.0,675000.0,21775.5,21775.5,0.0,1.0,0.0,0.0,0.0,0.0
0.6595878690724868,0.5352762504724826,-38.50684931506849,0.0,0.2,2222.0,772.0,1,0.0,0.05492707221629314,1,1,-0.0,1,166.0,4333.0,0,0,2222.0,0.8,0,1,0,1,166.0,0,720893.3000000002,2380.0,0.0,1.0,0,248866,0,180000.0,426645.0,21915.0,21915.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2970468719983321,0.8245949709919925,-65.62191780821918,0.125,0.0,0.0,1648.0,2,0.0,0.11873272799052507,0,0,2028.0,1,0.0,4130.0,0,1,0.0,0.0,1,0,0,0,0.0,0,0.0,17777.0,0.0,0.3125,1,223945,0,382500.0,354519.0,25339.5,25339.5,1.0,0.0,0.0,0.0,0.0,0.0
0.5790460962997743,0.5902333386185574,-50.175342465753424,0.0,0.7272727272727273,1825.0,1648.0,2,0.0,0.11873272799052507,0,0,1780.0,0,138.0,1853.0,0,1,608.0,0.2727272727272727,1,0,0,0,138.0,0,241944.50432900424,8368.0,179265.1625,0.6666666666666666,0,243108,0,135000.0,202500.0,9868.5,9868.5,0.0,1.0,0.0,0.0,0.0,0.0
0.719648557501641,0.4031416766587513,-53.28493150684932,0.0,0.5555555555555556,2646.0,5413.0,1,0.0,0.27831765129312563,0,1,2460.0,1,55.0,2930.0,0,0,502.0,0.4444444444444444,0,1,0,1,55.0,0,737255.4444444445,8733.0,680589.7,1.0,0,332620,0,405000.0,1024740.0,45270.0,45270.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2665197753925157,0.3556387169923543,-36.40547945205479,0.0,0.3333333333333333,1566.0,1180.0,2,0.0,0.08880192655027092,1,0,1194.0,1,331.0,4135.0,1,0,1566.0,0.6666666666666666,0,1,1,1,331.0,0,492090.3333333334,7237.0,0.0,1.0,0,127798,2,202500.0,1082214.0,31770.0,31770.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6937297453814157,0.5352762504724826,-30.854794520547944,0.0,0.0,0.0,1068.0,2,0.3333333333333333,0.09483217900905701,1,1,800.0,0,0.0,3695.0,0,0,0.0,0.0,0,1,0,0,0.0,0,0.0,4577.0,0.0,0.6666666666666666,0,158521,0,157500.0,508495.5,24462.0,24462.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6349264768976806,0.7992967832109371,-45.6958904109589,0.0,1.0,2776.0,1216.0,3,0.0,0.07290604952335272,1,0,732.0,0,896.0,230.0,0,1,896.0,0.0,0,1,0,1,0.0,0,1767200.0,391.0,1767200.0,1.0,0,402116,1,135000.0,454500.0,46570.5,46570.5,0.0,1.0,0.0,0.0,0.0,0.0
0.732185904392598,0.5352762504724826,-50.84931506849315,0.25,0.375,2529.0,2861.0,1,0.0,0.15414870689655172,0,1,1229.0,0,374.0,2116.0,1,0,374.0,0.625,0,1,0,1,374.0,1,559424.267857143,1561.0,1167036.3333333333,0.75,0,191354,0,405000.0,835380.0,40320.0,40320.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3378474040248485,0.5352762504724826,-40.71780821917808,0.0,0.0,619.0,2283.0,2,0.0,0.15361324182478805,1,0,809.0,0,420.0,4866.0,1,1,0.0,1.0,0,1,0,1,420.0,0,19800.5,4189.0,0.0,0.8888888888888888,0,383382,1,112500.0,318528.0,20484.0,20484.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3376028513522151,0.3457848024695955,-26.389041095890413,0.6666666666666666,0.0,763.0,994.0,2,0.4444444444444444,0.10319767441860465,1,1,835.0,0,579.0,2315.0,0,0,0.0,1.0,0,1,0,1,579.0,0,5295.500000000002,622.0,0.0,0.2222222222222222,0,196282,0,157500.0,315666.0,35829.0,35829.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3827047998612199,0.5334816299804352,-52.06301369863014,0.0,0.7272727272727273,2212.0,1445.0,2,0.0,0.07604062516444772,0,0,987.0,1,62.0,2559.0,0,1,1053.0,0.2727272727272727,0,1,0,1,62.0,0,458238.2545454546,5012.0,128150.69642857143,0.75,0,102065,0,121500.0,720000.0,36760.5,36760.5,0.0,1.0,0.0,0.0,0.0,0.0
0.6231397367680919,0.5919766183185521,-64.92876712328767,0.0,0.0,80.0,1648.0,2,0.0,0.11873272799052507,0,0,1540.0,1,80.0,3931.0,0,1,0.0,1.0,1,0,0,1,80.0,0,0.0,5794.0,0.0,1.0,0,123691,0,112500.0,339948.0,23787.0,23787.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7147030667053611,0.5334816299804352,-57.20821917808219,0.0,0.75,902.0,1648.0,3,0.0,0.11873272799052507,0,0,407.0,1,72.0,4179.0,0,1,419.0,0.25,1,0,0,1,72.0,0,132057.99999999997,13166.0,59463.0,1.0,0,199501,0,180000.0,408865.5,19800.0,19800.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7367830022630077,0.3392876999089139,-54.224657534246575,0.0,0.5,1302.0,1608.0,2,0.0,0.08124494745351657,0,1,912.0,1,227.0,3330.0,0,0,593.0,0.5,0,1,0,1,227.0,0,146219.76666666666,8629.0,129310.33333333334,0.5,0,152042,0,225000.0,539100.0,27652.5,27652.5,0.0,1.0,0.0,0.0,0.0,0.0
0.3550355062567184,0.5352762504724826,-36.205479452054796,0.0,0.0,0.0,213.0,2,0.0,0.01611804767309875,0,1,293.0,0,0.0,4722.0,1,0,0.0,0.0,0,1,0,1,0.0,1,0.0,5197.0,0.0,1.0,0,267568,2,112500.0,528633.0,28804.5,28804.5,0.0,1.0,0.0,0.0,0.0,0.0
0.6684228251400942,0.5316861425197883,-43.153424657534245,0.2857142857142857,0.5,812.0,3279.0,2,0.0,0.2081772585867564,1,1,394.0,1,315.0,3481.0,1,0,756.0,0.5,0,1,0,1,315.0,0,54538.99999999999,2793.0,1568.0,0.2857142857142857,0,192228,2,180000.0,364500.0,24489.0,24489.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5848024038808406,0.746300213050371,-34.45753424657534,0.0,0.8,2807.0,427.0,2,0.0,0.033950862685855135,1,0,2567.0,1,1068.0,5216.0,1,1,1068.0,0.2,0,1,0,0,1671.0,0,503889.19999999995,6122.0,671772.9166666666,0.3333333333333333,0,324636,0,112500.0,545040.0,25537.5,25537.5,0.0,1.0,0.0,0.0,0.0,0.0
0.3662740867109048,0.5352762504724826,-62.00547945205479,0.0,0.0,204.0,1648.0,2,0.0,0.11873272799052507,0,1,1032.0,1,204.0,4369.0,0,0,0.0,1.0,1,0,0,1,204.0,0,0.0,2062.0,0.0,1.0,0,179040,0,112500.0,269550.0,11547.0,11547.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5084911559703624,0.7764098512142026,-43.50958904109589,0.0,0.75,2518.0,92.0,2,0.0,0.0057930860777029155,1,0,1216.0,0,627.0,4171.0,0,1,1024.0,0.25,0,1,0,1,627.0,1,878751.3333333334,4925.0,658110.3333333334,1.0,0,307822,1,99000.0,816660.0,24007.5,24007.5,0.0,1.0,0.0,0.0,0.0,0.0
0.4217039949372015,0.3859146722745145,-34.775342465753425,0.3333333333333333,0.9545454545454546,2876.0,521.0,3,0.0,0.041046245962341445,0,1,1865.0,1,586.0,244.0,0,0,598.0,0.045454545454545456,0,1,0,1,586.0,0,466152.51298701286,781.0,399113.2285714285,0.6666666666666666,0,301058,0,153000.0,1125000.0,35734.5,35734.5,1.0,0.0,0.0,0.0,0.0,0.0
0.7704741616209151,0.7838324335199619,-38.36164383561644,0.0,1.0,2697.0,3212.0,2,0.0,0.2293958005999143,1,0,1153.0,1,2697.0,5149.0,1,1,2697.0,0.0,0,1,0,1,0.0,0,0.0,109.0,0.0,0.5,0,192733,2,180000.0,509400.0,32683.5,32683.5,0.0,1.0,0.0,0.0,0.0,0.0
0.5659614260608526,0.5352762504724826,-29.4,0.0,0.0,0.0,521.0,2,0.0,0.04855092722020315,1,0,-0.0,1,0.0,1852.0,0,1,0.0,0.0,0,1,0,1,0.0,0,0.0,4575.0,0.0,1.0,0,335428,2,103500.0,284400.0,13387.5,13387.5,0.0,1.0,0.0,0.0,0.0,0.0
